cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionType,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership,securityTitle,underlyingSecurityTitle,underlyingSecurityShares,exercisePrice,expirationDate
813828,2020-02-19,"VIACA,VIAC",Byrne Barbara M,,0001225208-20-002873,derivative,2020-02-15,M,3950.0,,0.0,D,Restricted Share Units,Class B common stock,3950.0,,
813828,2020-02-19,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-002876,non_derivative,2020-02-15,A,4.0,0.0,13057.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-002876,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-002876,derivative,2020-02-15,M,447.0,,0.0,D,Restricted Share Units,Class B common stock,447.0,,
813828,2020-02-19,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-002875,non_derivative,2020-02-15,A,97.0,0.0,4408.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-002875,non_derivative,2020-02-15,M,3950.0,0.0,4311.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-002872,non_derivative,2020-02-15,A,115.0,0.0,5264.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-002875,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",Byrne Barbara M,,0001225208-20-002873,non_derivative,2020-02-15,A,89.0,0.0,6028.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-002877,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",Byrne Barbara M,,0001225208-20-002873,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",Byrne Barbara M,,0001225208-20-002873,non_derivative,2020-02-15,M,3950.0,0.0,5939.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-002872,non_derivative,2020-02-15,M,3950.0,0.0,5149.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-002872,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-002872,derivative,2020-02-15,M,3950.0,,0.0,D,Restricted Share Units,Class B common stock,3950.0,,
813828,2020-02-19,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-002877,derivative,2020-02-15,M,447.0,,0.0,D,Restricted Share Units,Class B common stock,447.0,,
813828,2020-02-19,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-002877,non_derivative,2020-02-15,A,4.0,0.0,21935.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-002877,non_derivative,2020-02-15,M,447.0,0.0,21931.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-002875,derivative,2020-02-15,M,3950.0,,0.0,D,Restricted Share Units,Class B common stock,3950.0,,
813828,2020-02-19,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-002878,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",GRIEGO LINDA M,,0001225208-20-002882,derivative,2020-02-15,M,3950.0,,0.0,D,Restricted Share Units,Class B common stock,3950.0,,
813828,2020-02-19,"VIACA,VIAC",Schuman Susan,,0001225208-20-002881,non_derivative,2020-02-15,M,3950.0,0.0,5149.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Schuman Susan,,0001225208-20-002881,non_derivative,2020-02-15,A,115.0,0.0,5264.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Schuman Susan,,0001225208-20-002881,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",Schuman Susan,,0001225208-20-002881,derivative,2020-02-15,M,3950.0,,0.0,D,Restricted Share Units,Class B common stock,3950.0,,
813828,2020-02-19,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-002878,derivative,2020-02-15,M,447.0,,0.0,D,Restricted Share Units,Class B common stock,447.0,,
813828,2020-02-19,"VIACA,VIAC",Seligman Nicole,,0001225208-20-002880,non_derivative,2020-02-15,M,447.0,0.0,10059.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-002879,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",Seligman Nicole,,0001225208-20-002880,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-002878,non_derivative,2020-02-15,M,447.0,0.0,49420.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",GRIEGO LINDA M,,0001225208-20-002882,non_derivative,2020-02-15,M,3950.0,0.0,50347.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-002879,non_derivative,2020-02-15,M,3950.0,0.0,183486.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",GRIEGO LINDA M,,0001225208-20-002882,derivative,2020-02-15,A,5718.0,,5718.0,D,Restricted Share Units,Class B common stock,5718.0,,
813828,2020-02-19,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-002879,non_derivative,2020-02-15,A,588.0,0.0,184074.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Seligman Nicole,,0001225208-20-002880,derivative,2020-02-15,M,447.0,,0.0,D,Restricted Share Units,Class B common stock,447.0,,
813828,2020-02-19,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-002879,derivative,2020-02-15,M,3950.0,,0.0,D,Restricted Share Units,Class B common stock,3950.0,,
813828,2020-02-19,"VIACA,VIAC",GRIEGO LINDA M,,0001225208-20-002882,non_derivative,2020-02-15,A,108.0,0.0,50455.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-002878,non_derivative,2020-02-15,A,4.0,0.0,49424.0,D,Class B common stock,,,,
813828,2020-02-19,"VIACA,VIAC",Seligman Nicole,,0001225208-20-002880,non_derivative,2020-02-15,A,4.0,0.0,10063.0,D,Class B common stock,,,,
813828,2020-02-20,"VIACA,VIAC",Spade Christina,,0001225208-20-003003,derivative,2020-02-18,M,1911.0,,0.0,D,Restricted Share Units,Class B common stock,1911.0,,
813828,2020-02-20,"VIACA,VIAC",Spade Christina,,0001225208-20-003003,non_derivative,2020-02-18,F,1018.0,35.1,3695.0,D,Class B common stock,,,,
813828,2020-02-20,"VIACA,VIAC",Spade Christina,,0001225208-20-003003,non_derivative,2020-02-18,M,1911.0,0.0,4713.0,D,Class B common stock,,,,
813828,2020-02-20,"VIACA,VIAC",Jones Richard M,,0001225208-20-003012,non_derivative,2020-02-18,F,851.0,35.1,105873.0,D,Class B common stock,,,,
813828,2020-02-20,"VIACA,VIAC",Jones Richard M,,0001225208-20-003012,non_derivative,2020-02-18,M,2503.0,0.0,106724.0,D,Class B common stock,,,,
813828,2020-02-20,"VIACA,VIAC",Jones Richard M,,0001225208-20-003012,derivative,2020-02-18,M,2503.0,,0.0,D,Restricted Share Units,Class B common stock,2503.0,,
813828,2020-02-24,"VIACA,VIAC",Spade Christina,,0001225208-20-003312,non_derivative,2020-02-21,P,2000.0,28.44,5695.0,D,Class B common stock,,,,
813828,2020-02-24,"VIACA,VIAC",Byrne Barbara M,,0001225208-20-003310,non_derivative,2020-02-21,P,7500.0,28.4227,13528.0,D,Class B common stock,,,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,non_derivative,2020-02-23,M,1642.0,0.0,111285.0,D,Class B common stock,,,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,non_derivative,2020-02-23,F,559.0,28.26,110726.0,D,Class B common stock,,,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,derivative,2020-02-21,M,3682.0,,11046.0,D,Restricted Share Units,Class B common stock,3682.0,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,derivative,2020-02-22,M,2031.0,,4064.0,D,Restricted Share Units,Class B common stock,2031.0,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,derivative,2020-02-23,M,1642.0,,1646.0,D,Restricted Share Units,Class B common stock,1642.0,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,non_derivative,2020-02-21,M,3682.0,0.0,109555.0,D,Class B common stock,,,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,non_derivative,2020-02-21,F,1252.0,28.26,108303.0,D,Class B common stock,,,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,non_derivative,2020-02-22,M,2031.0,0.0,110334.0,D,Class B common stock,,,,
813828,2020-02-25,"VIACA,VIAC",Jones Richard M,,0001225208-20-003488,non_derivative,2020-02-22,F,691.0,28.26,109643.0,D,Class B common stock,,,,
813828,2020-03-02,"VIACA,VIAC",Bakish Robert M,,0001225208-20-003902,derivative,2020-02-28,I,26837.5668,24.61,26837.5668,D,Class B Phantom Common Stock Units,Class B common stock,26837.5668,,
813828,2020-03-02,"VIACA,VIAC",Bakish Robert M,,0001225208-20-003902,derivative,2020-02-28,J,11113.5367,24.61,11113.5367,D,Class B Phantom Common Stock Units - B,Class B common stock,11113.5367,,
813828,2020-03-02,"VIACA,VIAC",Bakish Robert M,,0001225208-20-003902,non_derivative,2020-02-28,I,2694.8222,24.72,2701.8667,I,Class B common stock,,,,
813828,2020-03-06,"VIACA,VIAC",Seligman Nicole,,0001225208-20-004594,non_derivative,2020-03-05,P,3500.0,21.5,13563.0,D,Class B common stock,,,,
813828,2020-03-18,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-005344,non_derivative,2020-03-17,P,16025.0,12.42,65449.0,D,Class B common stock,,,,
813828,2020-04-03,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-006027,derivative,2020-04-01,A,1010.0,16.24,4519.0,D,Phantom Class A Common Stock Units,Class A common stock,1010.0,,
813828,2020-04-03,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-006027,derivative,2020-04-01,A,1284.0,12.78,4921.0,D,Phantom Class B Common Stock Units,Class B common stock,1284.0,,
813828,2020-04-03,"VIACA,VIAC",GOLDNER BRIAN,,0001225208-20-006028,derivative,2020-04-01,A,1102.0,16.24,4578.0,D,Phantom Class A Common Stock Units,Class A common stock,1102.0,,
813828,2020-04-03,"VIACA,VIAC",Klieger Robert N.,,0001225208-20-006029,derivative,2020-04-01,A,1028.0,12.78,3580.0,D,Phantom Class B Common Stock Units,Class B common stock,1028.0,,
813828,2020-04-03,"VIACA,VIAC",Klieger Robert N.,,0001225208-20-006029,derivative,2020-04-01,A,809.0,16.24,3311.0,D,Phantom Class A Common Stock Units,Class A common stock,809.0,,
813828,2020-04-03,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-006030,derivative,2020-04-01,A,1380.0,12.78,1725.0,D,Phantom Class B Common Stock Units,Class B common stock,1380.0,,
813828,2020-04-03,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-006030,derivative,2020-04-01,A,1086.0,16.24,1409.0,D,Phantom Class A Common Stock Units,Class A common stock,1086.0,,
813828,2020-04-03,"VIACA,VIAC",GOLDNER BRIAN,,0001225208-20-006028,derivative,2020-04-01,A,1401.0,12.78,5006.0,D,Phantom Class B Common Stock Units,Class B common stock,1401.0,,
813828,2020-04-03,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-006031,derivative,2020-04-01,A,1001.0,16.24,3895.0,D,Phantom Class A Common Stock Units,Class A common stock,1001.0,,
813828,2020-04-03,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-006032,non_derivative,2020-04-01,A,99.0,0.0,22102.0,D,Class B common stock,,,,
813828,2020-04-03,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-006033,non_derivative,2020-04-01,A,1679.0,0.0,67128.0,D,Class B common stock,,,,
813828,2020-04-03,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-006034,derivative,2020-04-01,A,3304.0,12.78,22779.0,D,Phantom Class B Common Stock Units,Class B common stock,3304.0,,
813828,2020-04-03,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-006034,derivative,2020-04-01,A,2600.0,16.24,21772.0,D,Phantom Class A Common Stock Units,Class A common stock,2600.0,,
813828,2020-04-03,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-006034,non_derivative,2020-04-01,A,2792.0,0.0,272316.0,D,Class B common stock,,,,
813828,2020-04-03,"VIACA,VIAC",Seligman Nicole,,0001225208-20-006035,non_derivative,2020-04-01,A,292.0,0.0,13855.0,D,Class B common stock,,,,
813828,2020-04-03,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-006031,derivative,2020-04-01,A,1272.0,12.78,4291.0,D,Phantom Class B Common Stock Units,Class B common stock,1272.0,,
813828,2020-05-20,"VIACA,VIAC",Bakish Robert M,,0001225208-20-008053,non_derivative,2020-05-18,M,5178.0,0.0,278484.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Gill Charest Katherine,,0001225208-20-008055,non_derivative,2020-05-18,M,855.0,0.0,11526.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Bakish Robert M,,0001225208-20-008053,derivative,2020-05-18,M,5178.0,,0.0,D,Restricted Share Units,Class B common stock,5178.0,,
813828,2020-05-20,"VIACA,VIAC",Gill Charest Katherine,,0001225208-20-008055,derivative,2020-05-18,M,855.0,,856.0,D,Restricted Share Units,Class B common stock,855.0,,
813828,2020-05-20,"VIACA,VIAC",Gill Charest Katherine,,0001225208-20-008055,non_derivative,2020-05-18,F,544.0,19.05,11730.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Bakish Robert M,,0001225208-20-008053,non_derivative,2020-05-18,F,2535.0,19.05,275949.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Phelps Julia,,0001225208-20-008057,non_derivative,2020-05-18,M,790.0,0.0,6745.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Lea DeDe,,0001225208-20-008056,non_derivative,2020-05-18,F,1149.0,19.05,32742.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Lea DeDe,,0001225208-20-008056,non_derivative,2020-05-18,M,1842.0,0.0,32280.0,D,Class B common stock,,,,
813828,2020-05-20,"VIACA,VIAC",Lea DeDe,,0001225208-20-008056,derivative,2020-05-18,M,1842.0,,1842.0,D,Restricted Share Units,Class B common stock,1842.0,,
813828,2020-05-20,"VIACA,VIAC",Phelps Julia,,0001225208-20-008057,derivative,2020-05-18,M,790.0,,789.0,D,Restricted Share Units,Class B common stock,790.0,,
813828,2020-05-20,"VIACA,VIAC",Phelps Julia,,0001225208-20-008057,non_derivative,2020-05-18,F,367.0,19.05,6551.0,D,Class B common stock,,,,
813828,2020-06-10,"VIACA,VIAC",GRIEGO LINDA M,,0001225208-20-008820,non_derivative,2020-06-08,S,18075.0,28.4891,32774.0,D,Class B common stock,,,,
813828,2020-07-06,"VIACA,VIAC",GOLDNER BRIAN,,0001225208-20-009597,derivative,2020-07-01,A,842.0,23.6,5848.0,D,Phantom Class B Common Stock Units,Class B common stock,842.0,,
813828,2020-07-06,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-009611,derivative,2020-07-01,A,618.0,23.6,2343.0,D,Phantom Class B Common Stock Units,Class B common stock,618.0,,
813828,2020-07-06,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-009609,derivative,2020-07-01,A,1787.0,23.6,24566.0,D,Phantom Class B Common Stock Units,Class B common stock,1787.0,,
813828,2020-07-06,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-009599,non_derivative,2020-07-01,A,490.0,0.0,67618.0,D,Class B common stock,,,,
813828,2020-07-06,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-009609,non_derivative,2020-07-01,A,802.0,0.0,273445.0,D,Class B common stock,,,,
813828,2020-07-06,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-009609,derivative,2020-07-01,A,1610.0,26.19,23382.0,D,Phantom Class A Common Stock Units,Class A common stock,1610.0,,
813828,2020-07-06,"VIACA,VIAC",GOLDNER BRIAN,,0001225208-20-009597,derivative,2020-07-01,A,759.0,26.19,5337.0,D,Phantom Class A Common Stock Units,Class A common stock,759.0,,
813828,2020-07-06,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-009611,derivative,2020-07-01,A,557.0,26.19,1966.0,D,Phantom Class A Common Stock Units,Class A common stock,557.0,,
813828,2020-07-06,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-009598,non_derivative,2020-07-01,A,28.0,0.0,22135.0,D,Class B common stock,,,,
813828,2020-07-07,"VIACA,VIAC",Seligman Nicole,,0001225208-20-009608,non_derivative,2020-07-01,A,101.0,0.0,13956.0,D,Class B common stock,,,,
813828,2020-08-26,"VIACA,VIAC",CHOPRA NAVEEN K.,,0001225208-20-011006,derivative,2020-08-24,A,271345.0,,271345.0,D,Restricted Share Units,Class B common stock,271345.0,,
813828,2020-10-02,"VIACA,VIAC",Bakish Robert M,,0001225208-20-012092,non_derivative,2020-09-30,F,62695.0,0.0,298372.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Bakish Robert M,,0001225208-20-012092,non_derivative,2020-09-30,M,83888.0,0.0,361067.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Dalimonte Christa A,,0001225208-20-012091,derivative,2020-09-30,M,4698.0,0.0,0.0,D,Restricted Share Units,Class B common stock,4698.0,,
813828,2020-10-02,"VIACA,VIAC",Dalimonte Christa A,,0001225208-20-012091,non_derivative,2020-09-30,F,2741.0,0.0,22020.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Dalimonte Christa A,,0001225208-20-012091,non_derivative,2020-09-30,M,4698.0,0.0,24761.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Bakish Robert M,,0001225208-20-012092,derivative,2020-09-30,M,83888.0,0.0,0.0,D,Restricted Share Units,Class B common stock,83888.0,,
813828,2020-10-02,"VIACA,VIAC",Phelps Julia,,0001225208-20-012094,derivative,2020-09-30,M,2349.0,0.0,0.0,D,Restricted Share Units,Class B common stock,2349.0,,
813828,2020-10-02,"VIACA,VIAC",Phelps Julia,,0001225208-20-012094,non_derivative,2020-09-30,F,1371.0,0.0,7551.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Phelps Julia,,0001225208-20-012094,non_derivative,2020-09-30,M,2349.0,0.0,8922.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Lea DeDe,,0001225208-20-012093,derivative,2020-09-30,M,4111.0,0.0,0.0,D,Restricted Share Units,Class B common stock,4111.0,,
813828,2020-10-02,"VIACA,VIAC",Lea DeDe,,0001225208-20-012093,non_derivative,2020-09-30,F,2090.0,0.0,34763.0,D,Class B common stock,,,,
813828,2020-10-02,"VIACA,VIAC",Lea DeDe,,0001225208-20-012093,non_derivative,2020-09-30,M,4111.0,0.0,36853.0,D,Class B common stock,,,,
813828,2020-10-05,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-012247,derivative,2020-10-01,A,556.0,29.93,5777.0,D,Phantom Class A Common Stock Units,Class A common stock,556.0,,
813828,2020-10-05,"VIACA,VIAC",Klieger Robert N.,,0001225208-20-012249,derivative,2020-10-01,A,481.0,27.68,4617.0,D,Phantom Class B Common Stock Units,Class B common stock,481.0,,
813828,2020-10-05,"VIACA,VIAC",GOLDNER BRIAN,,0001225208-20-012248,derivative,2020-10-01,A,641.0,29.93,5978.0,D,Phantom Class A Common Stock Units,Class A common stock,641.0,,
813828,2020-10-05,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-012250,derivative,2020-10-01,A,647.0,27.68,2990.0,D,Phantom Class B Common Stock Units,Class B common stock,647.0,,
813828,2020-10-05,"VIACA,VIAC",Klieger Robert N.,,0001225208-20-012249,derivative,2020-10-01,A,445.0,29.93,4257.0,D,Phantom Class A Common Stock Units,Class A common stock,445.0,,
813828,2020-10-05,"VIACA,VIAC",Beinecke Candace K,,0001225208-20-012247,derivative,2020-10-01,A,601.0,27.68,6301.0,D,Phantom Class B Common Stock Units,Class B common stock,601.0,,
813828,2020-10-05,"VIACA,VIAC",MCHALE JUDITH,,0001225208-20-012250,derivative,2020-10-01,A,598.0,29.93,2564.0,D,Phantom Class A Common Stock Units,Class A common stock,598.0,,
813828,2020-10-05,"VIACA,VIAC",GOLDNER BRIAN,,0001225208-20-012248,derivative,2020-10-01,A,693.0,27.68,6541.0,D,Phantom Class B Common Stock Units,Class B common stock,693.0,,
813828,2020-10-05,"VIACA,VIAC",PHILLIPS JR CHARLES E,,0001225208-20-012252,non_derivative,2020-10-01,A,422.0,0.0,68040.0,D,Class B common stock,,,,
813828,2020-10-05,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-012255,derivative,2020-10-01,A,560.0,27.68,5667.0,D,Phantom Class B Common Stock Units,Class B common stock,560.0,,
813828,2020-10-05,"VIACA,VIAC",TERRELL FREDERICK,,0001225208-20-012255,derivative,2020-10-01,A,518.0,29.93,5148.0,D,Phantom Class A Common Stock Units,Class A common stock,518.0,,
813828,2020-10-05,"VIACA,VIAC",NELSON RONALD L,,0001225208-20-012251,non_derivative,2020-10-01,A,24.0,0.0,22353.0,D,Class B common stock,,,,
813828,2020-10-05,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-012253,derivative,2020-10-01,A,1433.0,29.93,24815.0,D,Phantom Class A Common Stock Units,Class A common stock,1433.0,,
813828,2020-10-05,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-012253,derivative,2020-10-01,A,1549.0,27.68,26115.0,D,Phantom Class B Common Stock Units,Class B common stock,1549.0,,
813828,2020-10-05,"VIACA,VIAC",Seligman Nicole,,0001225208-20-012254,non_derivative,2020-10-01,A,86.0,0.0,14042.0,D,Class B common stock,,,,
813828,2020-10-05,"VIACA,VIAC",REDSTONE SHARI,,0001225208-20-012253,non_derivative,2020-10-01,A,691.0,0.0,274329.0,D,Class B common stock,,,,
813828,2020-11-03,"VIACA,VIAC",Gill Charest Katherine,,0001225208-20-012986,non_derivative,2020-11-01,F,1152.0,28.57,14184.0,D,Class B common stock,,,,
813828,2020-11-03,"VIACA,VIAC",Gill Charest Katherine,,0001225208-20-012986,non_derivative,2020-11-01,M,3390.0,0.0,15336.0,D,Class B common stock,,,,
813828,2020-11-03,"VIACA,VIAC",Dalimonte Christa A,,0001225208-20-012985,derivative,2020-11-01,M,18536.0,,55606.0,D,Restricted Share Units,Class B common stock,18536.0,,
